what,kind,bundleId,bundleVersion,description,time
error,log,,,"SOPC design not set.",1415885666407
error,log,,,"CPU module not set.",1415885666407
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1415885666422
error,log,,,"CPU architecture type not set. ",1415885666422
error,log,,,"CPU master group not set.",1415885666438
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415885666438
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415885680509
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415885697232
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415885698355
error,log,,,"SOPC design not set.",1415885698418
error,log,,,"CPU module not set.",1415885698418
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1415885698418
error,log,,,"CPU architecture type not set. ",1415885698433
error,log,,,"CPU master group not set.",1415885698433
error,log,,,"SOPC design not set.",1415885698542
error,log,,,"CPU module not set.",1415885698542
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1415885698558
error,log,,,"CPU architecture type not set. ",1415885698558
error,log,,,"CPU master group not set.",1415885698558
opened,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415885699744
started,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.ui",1415885699946
started,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.core",1415885699946
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415885710200
opened,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugView",1415885710934
opened,editor,org.eclipse.cdt.debug.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1415885711074
