what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1415894881320
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415894881632
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415894897700
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1415894900820
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415894902630
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415894908152
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1415894912146
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1415894913940
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1415894914767
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1415894920960
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415894924361
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415894926607
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1415894928666
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1415894929540
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1415894931989
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415894932379
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415894934766
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415894935842
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415894937886
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1415894939602
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415894941084
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415894941677
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415894941989
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415894944719
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1415894945858
