what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1415925682791
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1415925684198
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1415925687859
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1415925690070
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1415925699995
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1415925701766
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1415925709669
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1415925713753
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1415925718261
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1415925720809
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1415925724933
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1415925727976
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1415925728748
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1415925731477
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1415925734456
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1415925735274
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415925735574
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415925736453
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415925736468
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415925742044
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415925746388
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415925747281
error,log,,,"SOPC design not set.",1415925747305
error,log,,,"CPU module not set.",1415925747308
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1415925747310
