what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1415923139265
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1415923187185
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415923188420
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415923189668
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415923189682
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415923195032
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415923199424
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415923200290
error,log,,,"SOPC design not set.",1415923200316
error,log,,,"CPU module not set.",1415923200318
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1415923200320
error,log,,,"CPU architecture type not set. ",1415923200320
error,log,,,"CPU master group not set.",1415923200320
error,log,,,"SOPC design not set.",1415923200429
error,log,,,"CPU module not set.",1415923200429
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1415923200430
error,log,,,"CPU architecture type not set. ",1415923200430
error,log,,,"CPU master group not set.",1415923200430
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415923200548
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1415923203826
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415923209772
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1415923227472
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1415923236038
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1415923237044
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1415923237057
