what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415921770235
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415921771163
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415921771176
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415921776664
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415921778400
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415921782493
error,log,,,"SOPC design not set.",1415921782521
error,log,,,"CPU module not set.",1415921782523
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1415921782524
error,log,,,"CPU architecture type not set. ",1415921782526
error,log,,,"CPU master group not set.",1415921782526
error,log,,,"SOPC design not set.",1415921782637
error,log,,,"CPU module not set.",1415921782637
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1415921782638
error,log,,,"CPU architecture type not set. ",1415921782638
error,log,,,"CPU master group not set.",1415921782638
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415921782751
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1415921786036
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415921791977
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1415921909234
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1415921953299
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1415921993793
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1415922000206
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1415922001682
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1415922007109
