what,kind,bundleId,bundleVersion,description,time
error,log,,,"CPU master group not set.",1415922964096
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415922964206
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1415922967922
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415922973877
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1415923046164
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1415923079110
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415923084216
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415923085433
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415923085446
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415923090877
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415923092590
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415923096553
error,log,,,"SOPC design not set.",1415923096585
error,log,,,"CPU module not set.",1415923096587
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1415923096588
error,log,,,"CPU architecture type not set. ",1415923096592
error,log,,,"CPU master group not set.",1415923096592
error,log,,,"SOPC design not set.",1415923096702
error,log,,,"CPU module not set.",1415923096702
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1415923096703
error,log,,,"CPU architecture type not set. ",1415923096703
error,log,,,"CPU master group not set.",1415923096703
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415923096815
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1415923100197
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415923106184
