what,kind,bundleId,bundleVersion,description,time
error,log,,,"CPU master group not set.",1415923947270
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415923948429
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1415923950657
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415923957358
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1415923991488
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1415924006515
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1415924007574
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1415924007825
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415924012736
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415924013488
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415924014293
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415924015222
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415924015235
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415924021118
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415924025546
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415924026397
error,log,,,"SOPC design not set.",1415924026423
error,log,,,"CPU module not set.",1415924026425
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1415924026428
error,log,,,"CPU architecture type not set. ",1415924026430
error,log,,,"CPU master group not set.",1415924026430
error,log,,,"SOPC design not set.",1415924026543
error,log,,,"CPU module not set.",1415924026543
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1415924026544
error,log,,,"CPU architecture type not set. ",1415924026544
