what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415887170702
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415887177254
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1415887227018
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1415887235542
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1415887244668
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1415887282232
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1415887283543
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1415887287958
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1415887295742
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1415887338346
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415887364382
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415887365724
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415887365739
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415887382072
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1415887389950
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1415887396580
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1415887397438
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415887398858
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415887400588
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415887400668
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415887401848
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1415887401878
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415887403947
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415887404899
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415887404914
