what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1415923466411
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415923468988
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415923469850
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415923469864
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415923475466
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415923479863
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415923480728
error,log,,,"SOPC design not set.",1415923480753
error,log,,,"CPU module not set.",1415923480755
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1415923480757
error,log,,,"CPU architecture type not set. ",1415923480759
error,log,,,"CPU master group not set.",1415923480760
error,log,,,"SOPC design not set.",1415923480900
error,log,,,"CPU module not set.",1415923480900
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1415923480901
error,log,,,"CPU architecture type not set. ",1415923480901
error,log,,,"CPU master group not set.",1415923480901
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415923482077
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1415923484331
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415923486163
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415923486257
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1415923486709
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1415923522295
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1415923523323
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1415923524940
