what,kind,bundleId,bundleVersion,description,time
error,log,,,"SOPC design not set.",1415925876178
error,log,,,"CPU module not set.",1415925876180
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1415925876180
error,log,,,"CPU architecture type not set. ",1415925876181
error,log,,,"CPU master group not set.",1415925876181
error,log,,,"SOPC design not set.",1415925876303
error,log,,,"CPU module not set.",1415925876303
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1415925876304
error,log,,,"CPU architecture type not set. ",1415925876304
error,log,,,"CPU master group not set.",1415925876304
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415925876419
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1415925879669
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415925885825
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1415925912468
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1415925917645
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1415925918673
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1415925918939
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1415925922045
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415925943991
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415925944901
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415925944915
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415925950649
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415925955010
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415925955886
error,log,,,"SOPC design not set.",1415925955928
