what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1415919628918
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415919636141
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415919684547
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415919684890
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415919684921
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1415919684921
error,log,,,"SOPC design not set.",1415919685795
error,log,,,"CPU module not set.",1415919685795
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1415919685795
error,log,,,"CPU architecture type not set. ",1415919685795
error,log,,,"CPU master group not set.",1415919685795
error,log,,,"SOPC design not set.",1415919685935
error,log,,,"CPU module not set.",1415919685935
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1415919685935
error,log,,,"CPU architecture type not set. ",1415919685935
error,log,,,"CPU master group not set.",1415919685935
opened,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415919687137
started,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.ui",1415919687480
started,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.core",1415919687480
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415919702771
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1415919772454
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1415919772641
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1415919779973
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1415919780519
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415919781657
