what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1415893061359
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1415893083885
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1415893092965
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1415893107379
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415893108315
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415893111389
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415893111405
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415893142293
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415893161200
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415893162432
error,log,,,"SOPC design not set.",1415893162463
error,log,,,"CPU module not set.",1415893162463
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1415893162479
error,log,,,"CPU architecture type not set. ",1415893162479
error,log,,,"CPU master group not set.",1415893162479
error,log,,,"SOPC design not set.",1415893162588
error,log,,,"CPU module not set.",1415893162588
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1415893162604
error,log,,,"CPU architecture type not set. ",1415893162604
error,log,,,"CPU master group not set.",1415893162604
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415893162697
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1415893166163
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415893172468
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1415893216491
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415893307595
