what,kind,bundleId,bundleVersion,description,time
error,log,,,"SOPC design not set.",1415925995752
error,log,,,"CPU module not set.",1415925995752
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1415925995753
error,log,,,"CPU architecture type not set. ",1415925995753
error,log,,,"CPU master group not set.",1415925995753
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415925995867
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1415925999175
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415926005273
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1415926088856
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1415926095797
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415926098305
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415926099208
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415926099222
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415926104475
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415926108990
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415926109865
error,log,,,"SOPC design not set.",1415926109890
error,log,,,"CPU module not set.",1415926109892
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1415926109898
error,log,,,"CPU architecture type not set. ",1415926109900
error,log,,,"CPU master group not set.",1415926109900
error,log,,,"SOPC design not set.",1415926110013
error,log,,,"CPU module not set.",1415926110013
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1415926110014
error,log,,,"CPU architecture type not set. ",1415926110014
