what,kind,bundleId,bundleVersion,description,time
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415926232738
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1415926315262
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1415926320287
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1415926325726
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415926325990
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1415926326010
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1415926326174
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415926328640
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415926333536
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415926333621
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1415926335245
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415926335509
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1415926335529
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1415926335662
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415926338899
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415926380119
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415926393055
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415926395125
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415926395219
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1415926806497
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415926806974
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415926807960
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415926807974
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415926813527
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415926815254
