what,kind,bundleId,bundleVersion,description,time
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415920559181
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1415920563861
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1415920580849
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1415920581956
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415920582814
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415920583594
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415920583610
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415920586777
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415920590958
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415920591613
error,log,,,"SOPC design not set.",1415920591675
error,log,,,"CPU module not set.",1415920591675
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1415920591675
error,log,,,"CPU architecture type not set. ",1415920591675
error,log,,,"CPU master group not set.",1415920591675
error,log,,,"SOPC design not set.",1415920591769
error,log,,,"CPU module not set.",1415920591769
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1415920591769
error,log,,,"CPU architecture type not set. ",1415920591769
error,log,,,"CPU master group not set.",1415920591769
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415920591878
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1415920595483
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415920601586
opened,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugView",1415920601758
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415920601789
