what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415919793700
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1415919797881
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1415919798832
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415919801484
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415919808754
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415919808847
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415919810033
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415919817099
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1415919860232
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1415919867454
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1415919888108
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415919890042
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415919897124
opened,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1415919902022
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415919904674
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415919905158
error,log,,,"SOPC design not set.",1415919911039
error,log,,,"CPU module not set.",1415919911054
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1415919911054
error,log,,,"CPU architecture type not set. ",1415919911054
error,log,,,"CPU master group not set.",1415919911054
error,log,,,"SOPC design not set.",1415919911054
error,log,,,"CPU module not set.",1415919911054
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1415919911054
error,log,,,"CPU architecture type not set. ",1415919911054
