what,kind,bundleId,bundleVersion,description,time
error,log,,,"SOPC design not set.",1415889212454
error,log,,,"CPU module not set.",1415889212454
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1415889212470
error,log,,,"CPU architecture type not set. ",1415889212470
error,log,,,"CPU master group not set.",1415889212470
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415889212564
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1415889216076
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1415889217620
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1415889262145
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1415889266560
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1415889285857
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1415889288743
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1415889291083
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415889297339
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415889298415
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415889298431
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1415889322221
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1415889345637
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1415889357103
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1415889357508
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1415889358444
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1415889359240
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1415889360223
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1415889360862
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1415889361315
